b_phi_iqr,b_phi_sd,b_dW_iqr,b_dW_sd,a_zero,M_iqr_phi,M_iqr_dW,n_bins,n_rt,cond,seed
0.05407216393220767,0.24505782626137107,-0.06265650968811981,0.21317931480755561,0.21088493795824084,0.5477225575051661,0.22594340036404525,9,2863,C2,1073
0.17677244357224545,0.31414638714822396,0.22799062751629595,0.580817181819613,0.2818814744064981,0.8532469179729295,0.7166666666666667,9,4184,C2,1074
0.18012258410027507,0.329258138135646,-0.05666438806302114,0.4922733405112659,0.1810813558298495,0.772315083521806,0.21666666666666667,9,4743,C2,1075
0.09243697478991592,0.1977968728293425,-0.0015080722598228632,0.28023030731548476,0.36750607391339823,0.5477225575051661,0.3529536388627275,9,3450,C2,1076
0.2676439076236266,0.32564839349336133,0.21985715524684415,0.22651013516430776,0.41926196728396276,0.9047627749926196,0.7447763937925935,9,4689,C2,1077
0.16221649179662323,0.29884455148850986,-0.06927944892479838,0.5089976198247517,-0.6735440082330122,0.8385254915624212,0.18646746349572288,9,3660,C2,1078
0.23426520321210464,0.34908870831888583,0.24260875361606596,0.6689804536786205,-0.6904670313089711,0.8393969001392027,0.728039845617479,9,5150,C2,1079
0.036221209765819086,0.3088688226763388,0.25149709395600134,0.5101503228761891,-0.8908210201427847,0.19364916731037082,0.3765723339400754,9,4343,C2,1080
0.03440955886595028,0.28337155897066596,-0.11695001709806706,0.5303654727253001,-0.0801839940504609,0.45643546458763845,0.06694619270045785,9,2869,C2,1081
0.21513725442995363,0.3753556536618451,0.22158534351753806,0.5346292733805731,-0.41693124069279075,0.8398412548412546,0.6833333333333333,9,4338,C2,1082
0.16045997903401768,0.3066185912299504,0.02558452452076444,0.42155460562492036,0.16578216803075219,0.7030047555134388,0.35146751167740364,9,5368,C2,1083
0.22951212284668152,0.3419948346029724,0.08639616055936926,0.018567719484350584,-0.5530779805179206,0.772315083521806,0.34309923758984645,9,3736,C2,1084
0.133452975988518,0.2842908329397535,-0.0056724877577762805,0.21481664669742995,0.18006425791383657,0.5940885257860046,0.27850332594800825,9,4518,C2,1085
0.1278069329306728,0.2651775677546958,-0.06836241441955063,0.37829973819178125,-0.07037431870554595,0.7669383576562359,0.12605487102240268,9,3360,C2,1086
-5.077512249187381e-17,0.242272918924434,-0.009587131548025856,0.5542711101382629,0.06120450020498286,0.41079191812887456,0.25104822262671694,9,4390,C2,1087
0.2089151788289844,0.2900287516243047,-0.18507869819850792,0.422984021553076,0.26964089674903846,0.9036961141150639,0.15,9,2419,C2,1088
0.13255829841022973,0.3233038588027695,0.07009645465160687,0.43173713321897017,0.17785152015324615,0.6633988537943718,0.39497192920352836,9,7381,C2,1089
0.1081443278644155,0.3217043782351955,0.06314703493060296,0.41674938261230393,-0.052207910271270516,0.6872564503672763,0.33473096350228926,9,4174,C2,1090
-5.077512249187381e-17,0.256061281151144,-0.042384828438808635,0.263583920563023,0.09593690605993241,0.41079191812887456,0.025104822262671692,9,3646,C2,1091
0.03440955886595028,0.19818057857874977,-0.01310532703899593,0.2933438446678941,-0.10940302665856913,0.45643546458763845,0.14471361022898727,9,5230,C2,1092
0.17529839893406127,0.3302499569025499,0.13471798731640744,0.2924656270381189,0.31086037447040016,0.7981987297166114,0.4666666666666666,9,5206,C2,1093
-5.077512249187381e-17,0.24368656414820988,-0.04853028756343272,0.38204765616747033,-0.06643460880713706,0.41079191812887456,0.09205101496312953,9,4338,C2,1094
0.103228676597851,0.2569228488502539,-0.09401351369014888,0.12456240781354543,0.005138748510993951,0.6149186938124422,0.025104822262671692,9,4373,C2,1095
0.1278069329306728,0.31251324594112656,-0.011321301286110398,0.6095139548599929,0.020803963434026813,0.7669383576562359,0.2928895930645031,9,3124,C2,1096
0.04057917162445744,0.20978037954105117,-0.06771120380492028,0.5249984364637118,-0.08144659250416617,0.6390096504226938,0.03347309635022892,9,4979,C2,1097
0.1278069329306728,0.293295801764374,0.08801668354441385,0.3822158131772014,-0.030102553615498996,0.7669383576562359,0.41666666666666663,9,3967,C2,1098
0.12605042016806722,0.3169897655620033,0.13848734908317661,0.3148494277070918,0.19836162176292285,0.6390096504226938,0.5166666666666667,9,4218,C2,1099
0.21532825645402437,0.3833911325104236,0.036507771921164965,0.42231600138281206,0.32216312626842225,0.8600588688349392,0.31799441532717476,9,3810,C3,1000
0.0737347689984651,0.2972429397073171,0.11664835610836098,0.6547445088899745,-1.145748785612095,0.6390096504226938,0.4666666666666666,9,4818,C3,1001
0.1661717437883811,0.34225918062199057,-0.0008555612155164746,0.643069822908891,0.12551327334078863,0.7525121326622726,0.35598333940092547,9,3732,C3,1002
0.21532825645402437,0.3786861720416177,0.021223005070525987,0.40000382567832354,0.037027957980173325,0.8600588688349392,0.31799441532717476,9,3678,C3,1003
